username,date,tweet
Sprite,2021-06-24 19:57:25,@JustusLeague47 🤫
Sprite,2021-06-24 19:55:38,@Montaveous2 You think so?
Sprite,2021-06-24 19:50:30,@Jefe_Zel We appreciate that. 💚
Sprite,2021-06-24 19:43:30,@PATheWriter We see you 🔥
Sprite,2021-06-24 19:05:17,@painfadesaway We know you want that Sprite Tropic Berry. The closest we are going to have to that mix you could get at McDonlad's  is the https://t.co/J975pVBIMZ
Sprite,2021-06-24 17:44:54,Check out this Black-owned smart apparel company — focusing on the intersections of technology and fashion @o_studio_design. El Lewis launched O. with the mission of uniting the masses by creating uniforms made for everyday. https://t.co/phMdwgKKEB
Sprite,2021-06-24 14:17:39,@FRANKYO07970306 https://t.co/6jfCcbyzWf then press SHOP NOW
Sprite,2021-06-23 21:53:57,@FRANKYO07970306 Looking for Sprite Zero Sugar near you? Check out https://t.co/GEHEQOYnSW
Sprite,2021-06-23 14:48:05,"@kinglouis713 That's not right. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ 01674449 and we’ll fix this"
Sprite,2021-06-22 21:44:16,@KinkoMerina Your ideas for Sprite are refreshing. We'll pass along your idea to our team.
Sprite,2021-06-22 21:41:35,@FKATWINK Preciate ya 💚
Sprite,2021-06-22 21:02:43,@ieatwindows Preciate it Mia. 💚
Sprite,2021-06-22 17:58:23,@BrianJoseph22 Best served on the beach. 👍
Sprite,2021-06-21 21:08:37,@TweetingWithAsh Tell us how much you love it. 🍋
Sprite,2021-06-17 23:44:31,"@AveryJansen That's not right. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF# 01666842 and we’ll fix this."
Sprite,2021-06-17 23:28:01,@odlaw16 Great choice.
Sprite,2021-06-17 22:04:01,"We’re celebrating Juneteenth and the culture that has thrived, given us style, beauty, music, art, fashion, and fiercely shaped the fabric of this nation. Here’s to the excellence that Black culture brings daily. Happy Juneteenth! ✊🏾 ❤️ 💚 🖤 https://t.co/MNa5176Zw5"
Sprite,2021-06-17 14:19:44,"@berriijam That's not right. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF# 01665960, and we’ll fix this."
Sprite,2021-06-16 21:22:52,"@willstuff That's not cool. Sprite should always be refreshing. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ 01664925 and we’ll fix this."
Sprite,2021-06-16 21:09:48,@cshuffman23 Looking for Sprite near you? Check out https://t.co/GEHEQOGMum.
Sprite,2021-06-16 18:46:28,@DKleinstuber One sip is all it takes. 🍋
Sprite,2021-06-16 18:17:19,"@mustiselcuk_ Thanks for reaching out! So that we may better assist you, please send us a detailed message at iletisimmerkezi@coca-cola.com or call us at 0 850 201 30 40 / 444 30 40."
Sprite,2021-06-16 01:42:51,@rickyvasquezzzz There's nothing like it. 💯
Sprite,2021-06-16 01:26:38,@Sheepdart Not sure. 🤔
Sprite,2021-06-16 01:02:58,@FriendMickeal Enjoiy 💚
Sprite,2021-06-15 22:15:29,"@dominos Sprite, just Sprite."
Sprite,2021-06-15 20:52:01,@PATheWriter Preciate it. 💪
Sprite,2021-06-15 20:46:16,@SandburgNJCAA We never miss. 💯
Sprite,2021-06-15 19:16:12,@cliff_eastwood Check out the Buy Now page at https://t.co/KgPAeCUnJY to find Sprite Lymonade at a store close by.
Sprite,2021-06-15 19:13:31,@RoyalTYReezy What would you do as a Sprite ambassador? 👀
Sprite,2021-06-15 12:17:11,@Dirt_Mcgirt36 Lebron's Mix was a limited-edition flavor.
Sprite,2021-06-15 12:15:25,@Juelz13x Lebron's Mix was a limited edition flavor.
Sprite,2021-06-14 23:29:44,"@bird_persona That's not right. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF# 01661439, and we’ll fix this."
Sprite,2021-06-14 22:49:19,@AgentTheVandal Ara?
Sprite,2021-06-14 22:17:26,@SamSteel1999 Yes it does. 👍
Sprite,2021-06-14 22:15:12,"@dearmothica Not bad, keep working on it. 👍"
Sprite,2021-06-14 22:09:11,@thepissytwitt We do?
Sprite,2021-06-14 21:19:31,Now we’re busy inspiring the next generation to do more and dream bigger. Sounds pretty hardcore to us. #ThirstForYours https://t.co/AMiLGyhFM4
Sprite,2021-06-14 13:56:47,"@spookycrystalss That's not cool. Sprite should always be refreshing. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF# 01660505 and we’ll fix this."
Sprite,2021-06-13 18:43:15,@bigbookgeek Looking for Sprite Zero Sugar near you? Check out https://t.co/GEHEQOYnSW
Sprite,2021-06-11 20:35:36,@LAHesslo Facts 💯
Sprite,2021-06-11 20:31:25,@SamSteel1999 Only sometimes?
Sprite,2021-06-11 20:27:58,@SaizDeku Sounds like a plan 👍
Sprite,2021-06-11 20:26:28,@ogpennyproud You deserve it. Keep grindin 💪
Sprite,2021-06-11 12:49:05,"@MLevad That's not cool. Sprite should always be refreshing. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF# 01657162 and we’ll fix this."
Sprite,2021-06-11 12:20:14,"@Kayla_KuppyKake Love that you're such a fan of Sprite Tropic Berry, but right now McDonald's restaurants are making room for fans to enjoy Hi-C® Orange Lavaburst®."
Sprite,2021-06-10 21:44:46,@TheAbstractMag_ Dope. 🔥 Thanks for sharing.
Sprite,2021-06-10 21:43:41,@honart01 She's definitely going places. 🔥
Sprite,2021-06-10 19:21:39,"Check out this Black-owned gallery and store — @bknkgalleries Discover art from all walks of life, get inspired, connect with a community of creatives. Learn about creative coaching and much more with CEO @ogpennyproud. https://t.co/4bZqsQFgAI"
Sprite,2021-06-09 14:14:40,"@aneesh______ Doing alright, thanks for asking. How are you?"
Sprite,2021-06-09 14:01:38,@aneesh______ Sup
Sprite,2021-06-09 13:54:04,@pdh786 👍
Sprite,2021-06-09 13:46:37,@TheDreadBoss Do it.
Sprite,2021-06-09 13:42:13,@DustDrixie Should we? 👀
Sprite,2021-06-09 13:41:11,"@Raymes624 Well, that's rude."
Sprite,2021-06-09 13:40:01,@Segmat017 You get it. Best served cold. 👍
Sprite,2021-06-09 13:38:14,@jimvarneybook Classic.
Sprite,2021-06-09 13:36:58,@KooriMeow Cheers to that.
Sprite,2021-06-09 13:34:37,@JessicaAnne44 Thanks for always sticking beside us.
Sprite,2021-06-08 23:16:42,@JessicaAnne44 Well that’s debatable. How much do you drink?
Sprite,2021-06-08 13:15:58,"@BmoresFinest3 That's not cool. Send us a direct message with more details, including your location, so we can help you. https://t.co/vtzbTQAKzJ"
Sprite,2021-06-08 12:38:25,@drdeanjr19 Something light... maybe 5 million likes.
Sprite,2021-06-08 12:30:17,"@jhasejefferies You cut straight to the point. Unfortunately, we can’t offer coupons but check out your local retailer for other deals."
Sprite,2021-06-08 12:25:31,"@DeeSupreme___ Love that you're such a fan of Sprite Tropic Berry, but right now McDonald's restaurants are making room for fans to enjoy Hi-C® Orange Lavaburst®."
Sprite,2021-06-07 20:40:09,@Ichie_waya_waya Only one?
Sprite,2021-06-07 20:36:30,@ColouredRaine Our pleasure. 💚
Sprite,2021-06-07 20:32:49,@_______empress Happy (almost) birthday to your son!
Sprite,2021-06-07 20:31:39,@NoriTheLynx Been saving lives since 1961.  😏
Sprite,2021-06-07 18:07:35,"@bittusonii You may wish to contact the field office responsible for your area for assistance at: 

Consumer Email:  indiahelpline@coca-cola.com
Coca-Cola India Twitter (@CocaCola_Ind):  https://t.co/jbaLB6TkjI"
Sprite,2021-06-07 13:52:18,@SkeetSkeetNGo It’s now called Sprite Tropical Mix and we think you'll like it.
Sprite,2021-06-07 13:43:17,"@starz_blaze Something's up. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#01649444 and we’ll fix this."
Sprite,2021-06-07 13:23:07,@NotPerfectJustB Sprite Tropical Mix isn't available everywhere. Check out https://t.co/6SG3WkvsPD for availability near you.
Sprite,2021-06-04 20:43:22,"Check out this Black-owned beauty brand— @ColouredRaine embraces all shades of skin tones through a unity bound by cosmetics. They purposefully formulate their products to be pigmented for people of color, encouraging self-expression and spreading awareness of beauty diverseness! https://t.co/JgRxrcetOf"
Sprite,2021-06-04 20:26:14,@s6rite That's great.
Sprite,2021-06-04 20:14:27,@an9elo1 Sure is. 😍
Sprite,2021-06-04 19:22:45,@mlposts We'll keep that in mind. 😏
Sprite,2021-06-04 19:11:21,@MandyPooh20 Great! 🙌
Sprite,2021-06-04 19:06:50,@fat_kid_81 Glad you enjoy it. 👍
Sprite,2021-06-04 18:49:18,@s6rite We are doing well. You?
Sprite,2021-06-04 13:07:53,@karolla59213267 Now that's cold. We'll pass along your idea to our Korean team.
Sprite,2021-06-03 20:50:52,@enicholewalker There is nothing wrong with that.
Sprite,2021-06-03 20:48:58,@Ary_Omega 💚
Sprite,2021-06-03 20:48:02,@PlatinumCreater Can't handle it?
Sprite,2021-06-03 20:43:17,@Maxxpower502 Cheers!
Sprite,2021-06-03 20:38:44,@HoweInnovative You should definitely get one!
Sprite,2021-06-03 18:32:12,"@Mr_McDubble Sorry best friend, can't do that. 😢"
Sprite,2021-06-03 18:30:51,@MandyPooh20 What's stopping you?
Sprite,2021-06-03 18:29:11,@mlposts Glad you love it. 💚
Sprite,2021-06-02 21:20:02,@GWardisiani 💚
Sprite,2021-06-02 21:04:31,@miwi_t We hear ya.
Sprite,2021-06-02 21:03:46,"@amethystkorn No matter how you like it, as long as you like it. 👍"
Sprite,2021-06-02 20:55:22,@_jos3marqu3z_ You can get a reply. 😀
Sprite,2021-06-02 20:54:21,@HeyItsRumaanah We just got it like that.
Sprite,2021-06-02 20:53:40,"@hunnytinted Trust us, it's worth the wait."
Sprite,2021-06-02 20:51:16,@s6rite Sup?
Sprite,2021-06-02 20:46:09,@EmmaaEbelingg Thanks for noticing. 👑
Sprite,2021-06-02 19:50:44,"@ItsMeOjas Something's up. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#01642442 and we’ll fix this."
Sprite,2021-06-02 19:41:04,@OfficialCJM91 Welcome home. 💚
Sprite,2021-06-02 19:28:43,"@kxinklvt Okay, cool. Give us another reason."
Sprite,2021-06-02 19:12:28,@velobain 🔥🔥🔥
Sprite,2021-06-02 19:08:30,"@TheUmpteenth Hi Davie, please call 0800 22 77 11 so that someone can look into this for you. Thanks."
Sprite,2021-06-02 18:09:08,"@sillypablo Something's up. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#01642235 and we’ll fix this."
Sprite,2021-06-02 17:52:30,@Robert61773997 We'll think about it. 🤔
Sprite,2021-06-02 17:42:45,@tylonj1 Dm us!
Sprite,2021-06-02 17:41:55,@SheHasManHands 💪 💪
Sprite,2021-06-02 13:56:24,"@BrittRiggin Hmmm thanks for your suggestion, Britt."
Sprite,2021-06-01 16:02:08,@JRPivovarnik You get it
Sprite,2021-06-01 13:19:39,"@Quietlovesme While this flavor is offered exclusively from Coca-Cola Freestyle, we love that you want more Sprite in your life."
Sprite,2021-05-30 15:55:29,@RelcanTN Can't find Sprite Cherry Zero Sugar? Check out https://t.co/GEHEQOYnSW to find it near you.
Sprite,2021-05-30 12:52:48,"@Raging_Italian Jim, it’s now called Sprite Tropical Mix and we think you'll like it."
Sprite,2021-05-27 20:18:17,@diegox3x2 It is! 🔥
Sprite,2021-05-27 20:14:34,@MandyPooh20 Saving lives since 1961 👍
Sprite,2021-05-27 20:02:43,@Maxxpower502 Yes?
Sprite,2021-05-27 19:45:11,"@Mr_McDubble Alright, we can be best friends 😉"
Sprite,2021-05-27 19:42:10,@ChampionMyzter Glad you love it. 💚
Sprite,2021-05-27 19:34:08,@__Adjei No lies told here.
Sprite,2021-05-27 19:32:25,@cupofkyle As it should. ❄️
Sprite,2021-05-27 19:23:39,"@kuj1n_ Vibes, straight vibes 🔥"
Sprite,2021-05-27 19:14:10,@kxinklvt That's nice. What would you do as a Sprite sponsor?
Sprite,2021-05-27 18:49:12,"Check out this Black-owned, women-led, elevated streetwear brand. @CoolCreativeInc makes fashion to outfit the movement and their voice is heard between the seams. Mixing a love of art and passion for social justice to inspire their lines of statement-making, go-to pieces. https://t.co/P4b3IXSeL6"
Sprite,2021-05-27 18:38:38,@kentttiferrr Hi Kent! We love that you want more Sprite in your life.
Sprite,2021-05-27 18:27:21,@__mouserat Anything?
Sprite,2021-05-27 18:24:54,@LRGClothing 🔥 🔥 🔥
Sprite,2021-05-26 22:29:56,@Hope_lesslove What have you been using to remix it?
Sprite,2021-05-26 21:42:57,@ChampionMyzter Really? What would you do as a sponsor for #SpriteGinger?
Sprite,2021-05-26 21:35:18,@ChampionMyzter This made our day 💚. Keep up the support.
Sprite,2021-05-26 21:32:28,@Ethan_Anderton We sure do! Did you try it yet?
Sprite,2021-05-25 21:40:14,"@ShannaGilkeson Something's up. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF# 01629970 and we’ll fix this."
Sprite,2021-05-25 20:32:12,@lietomesivan Our bad. We'll let our team know.
Sprite,2021-05-25 20:11:08,@flash3dash2012 Not sure about pay... But we can work something else out.
Sprite,2021-05-25 20:08:30,@StEsprit8 We'll be sure to let our team know. 👍
Sprite,2021-05-25 20:04:02,@slzzpdzprivzd Thanks for the support 🙏
Sprite,2021-05-25 19:53:41,@Roach_Collector What's up?
Sprite,2021-05-21 20:11:15,"@Craigapolis You may wish to contact the field office responsible for your area for assistance at: 

Tel:  (44) 020 8237 3000
Toll free:  0800-227711
Coca-Cola Great Britain Twitter (@CocaCola_GB): https://t.co/WOBo9Ce9YZ"
Sprite,2021-05-21 20:03:27,"@Craigapolis Something's up. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF# 01624588 and we’ll fix this."
Sprite,2021-05-21 14:22:23,"@hugomanki If you prefer to reach out to them via phone or correspondence, here is their information:

Coca-Cola India, Inc.
Enkay Towers, Udyog Vihar-V
Gurgaon-122106
Gurgaon - 122106, India
Consumer Line: 1800-208-2653
https://t.co/TkRlxKz2iD"
Sprite,2021-05-21 12:34:03,@VedaKatzWeHo Ya fam. Check it out at https://t.co/AuFlL4MlmM and click on Buy Now to find it near you.
Sprite,2021-05-20 18:15:07,"Check out African-made, black-owned, luxury fashion brand @anima_iris. Innovative, influential, and groundbreaking, Anima Iris is disrupting the global fashion industry by redefining the word luxury. https://t.co/Embxeh6Xq2 https://t.co/6hFJPQzbnQ"
Sprite,2021-05-19 20:41:57,@Mrs_DeeBuck We're sorry for the trouble. There is a mass shortage of some of our products. We're doing everything we can to make sure the products you love are back on the shelves ASAP. We just ask that you keep checking back periodically at your local stores.
Sprite,2021-05-19 00:13:18,"@bonesieb Well first, ask nicely..."
Sprite,2021-05-18 23:58:31,@CWHReal Good to know.
Sprite,2021-05-18 23:44:13,@Redrufus4u Greatest. Of. All. Time. 🐐
Sprite,2021-05-18 23:38:06,@Big_Ern2016 How many can you get?
Sprite,2021-05-18 12:43:01,"@StEsprit8 We love that you want more crisp, refreshing Sprite!"
Sprite,2021-05-17 19:00:54,"@CmndrLex Something's up. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#01616842 and we’ll fix this."
Sprite,2021-05-17 13:11:10,@Mrs_DeeBuck Can't find Sprite Cherry? Check out https://t.co/GEHEQOYnSW to find it near you.
Sprite,2021-05-13 17:55:48,Check out @ProperGnar a black female-owned and operated skate shop/company based in Ohio. They’re women with steez bringing you a ton of girl power while doing gnarly stuff! https://t.co/6cigxuXuoz https://t.co/3BK21wyU4s
Sprite,2021-05-12 22:11:23,"@JeffreyKScott_ That's not right. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#01609861 and we’ll fix this."
Sprite,2021-05-12 16:46:14,@shr1mpFr1edRice 😱 😱 😱
Sprite,2021-05-12 16:42:29,@bradytgibson This goes so hard. 🔥
Sprite,2021-05-12 16:33:27,@ColeMillerTV Keep it up. 💪
Sprite,2021-05-12 12:08:21,@hugomanki Please contact our local office in the India for further assistance. They can be reached via email at: indiahelpline@coca-cola.com. Thanks for reaching out!
Sprite,2021-05-11 18:12:39,@Cairuhhh10 We love it too. 💯
Sprite,2021-05-11 15:35:32,@cupofkyle You've got good taste.
Sprite,2021-05-10 17:37:43,"@prettyeyeswatch We'd like to help, Sheryl. Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01605288. We look forward to hearing from you."
Sprite,2021-05-10 16:42:10,@NateB39003275 What's stopping you?
Sprite,2021-05-06 21:26:18,@CanOfCraig Now that's cold. We'll pass along your idea to our team.
Sprite,2021-05-06 17:23:52,"Check out Dallas based fashion and portrait photographer Angela Webb (@angelawebbphot1) who specializes in bringing authentic, political and color striking images that center around the unique beauty and culture of women of color.
https://t.co/cRAM2C4Tty https://t.co/OY5H1hM5s0"
Sprite,2021-05-06 14:32:32,@5TARslumber Looking for Sprite Lymonade near you? Check out https://t.co/GEHEQOYnSW
Sprite,2021-05-06 14:28:07,@savagechiefs92 You think so?
Sprite,2021-05-06 14:16:54,@TonyIPepperoni Preciate it.
Sprite,2021-05-06 14:15:02,@s6rite Sup?
Sprite,2021-05-06 13:57:48,@pearlbast4rd What did we do?
Sprite,2021-05-06 13:56:48,@DaveStown You're welcome.
Sprite,2021-05-06 13:54:49,@cnrjnsn Saving lives since 1961.
Sprite,2021-05-06 13:53:09,@CoZy_Coogs Will a response do?
Sprite,2021-05-06 13:50:05,@Moran_Oakley No lies told.
Sprite,2021-05-05 12:18:27,"@gablovesfatcats Hi, please send us another private message providing your country's location, and we'll be happy to point you in the right direction!"
Sprite,2021-05-05 12:17:26,@alwaysbemydavie Check out the Buy Now page at https://t.co/KgPAeCUnJY to find Sprite Lymonade at a store close by.
Sprite,2021-05-04 15:09:23,RT @ccfreestyle: Have you tried new @Sprite Ginger yet? Head to your favorite Freestyle location to try it today. https://t.co/8JZrl75A8s
Sprite,2021-05-04 00:21:28,@PATheWriter Thanks for sharing this heat. 🔥
Sprite,2021-05-04 00:01:56,@FURILLOSTAR Ayee you got the right swag. 💯
Sprite,2021-05-03 19:45:21,Nothing spicier than a @McDonalds Sprite 👀 https://t.co/DunpoulBcf
Sprite,2021-05-03 13:14:29,@JackBoy152 It’s now called Sprite Tropical Mix and only available in select cities. Check out https://t.co/6SG3WkvsPD for availability near you.
Sprite,2021-05-03 12:15:01,@Jatinde04576096 Please reach out to our India office with your request at indiahelpline@coca-cola.com  Best wishes!
Sprite,2021-04-28 18:47:21,"@EastaBunny Hi, thanks."
Sprite,2021-04-28 16:16:34,@MrsOv3rkill Hope you feel better. 💪
Sprite,2021-04-27 14:14:24,@Andrea_M_B Only if you're really good.
Sprite,2021-04-26 22:21:15,"@Quinn52289804 Thanks for your interest in Coca-Cola collectibles, Quinn! Please send us your request via https://t.co/81YEWdFDgR. We do need pictures of the item.  A representative will respond with instructions and you can attach pictures to your reply. Best wishes!"
Sprite,2021-04-26 17:42:41,@IhavnoLicense Sprite Tropical Mix isn't available everywhere. Check out https://t.co/6SG3WkvsPD for availability near you.
Sprite,2021-04-26 17:23:14,@j56633 What would the first flavor be?
Sprite,2021-04-23 21:41:58,"@Philman2020 Thanks for reaching out and we'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01578967"
Sprite,2021-04-22 21:33:41,@yuumiplayer0 Life changing. Try it for yourself.
Sprite,2021-04-22 18:13:48,@CycmodeInc You're welcome.
Sprite,2021-04-22 14:59:13,"In 2007, Andre and Treem launched @UTBLIFESTYLE as a way to refresh a world of boring streetwear full of thick, uncomfortable shirts and 1-color screenprints. Not only that, UTB is also a collective of artists of all kinds: https://t.co/Fl4ptESd54 https://t.co/7exTHDj9yw"
Sprite,2021-04-21 18:33:28,@jcolvin24 Hey Jason! Can't find Sprite Zero? Check out https://t.co/GEHEQOYnSW to find it near you.
Sprite,2021-04-21 17:30:16,@JamalKiJuan You deserve it. 💪
Sprite,2021-04-21 17:20:50,"@SNAKECREWWV Love, always. 💚"
Sprite,2021-04-21 17:19:40,@Jerriime Prove it.
Sprite,2021-04-20 13:48:43,@OTTO_GOFAST Your ideas for Sprite are refreshing. We'll pass along your idea to our team.
Sprite,2021-04-20 13:07:06,"@nicoftyme7 That's not cool. Sprite should always be refreshing. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#01571263 and we’ll fix this."
Sprite,2021-04-19 17:35:46,@PATheWriter Keep grinding 💪
Sprite,2021-04-19 17:30:31,@FUNSNIPED Just what the doctor ordered. 👍
Sprite,2021-04-19 16:29:50,@tweet_ratings0 One sip is all it takes.
Sprite,2021-04-19 16:23:30,Never let anything get in the way of achieving your dreams. #ThirstForYours https://t.co/nB7MEUd9QN
Sprite,2021-04-19 16:18:16,@Hershal_P Music is 🔥 🔥
Sprite,2021-04-19 16:14:07,@BenjaminEoff You with Sprite &gt; you without Sprite
Sprite,2021-04-19 16:09:38,@coolpadenyt We think so too 💪
Sprite,2021-04-19 13:28:34,"@jkmendozaa Hi John, thank you for reaching out to Sprite USA. We would like to ask you to contact Coca-Cola Philippines, so they can assist you. 

Tel:  63/2/688-5888
Website:  https://t.co/ceIkFr6fwE
Twitter @CocaColaPH
Facebook: https://t.co/TMA99KS6xa
Instagram: https://t.co/B2xXtLcKCd"
Sprite,2021-04-19 13:19:46,"@schaitel_sumner That's not cool. Sprite should always be refreshing. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF# 01568731 and we’ll fix this."
Sprite,2021-04-17 15:12:18,"@_raejin Thanks for your interest. Please reach out to the UK office with the information provided below;

gbcic@coca-cola.com or call 0800 22 77 11  Option 2 M-F 9-5"
Sprite,2021-04-16 22:44:55,@madlad_smith But have you tried the Winter Spiced Cranberry?
Sprite,2021-04-16 21:12:11,Your voice. Your power. Your way. Shoutout to YOU for helping us put on our #SpriteWay artists from day one. We can’t wait for what’s next 👀 https://t.co/JrrqssYu2C
Sprite,2021-04-15 18:25:05,@MCraine29 MIX by Sprite® TropicBerry will be phased out of McDonald’s restaurants beginning in mid-February to make room for fans to enjoy Hi-C® Orange Lavaburst®.
Sprite,2021-04-15 15:32:00,"Unable to find brands that connected to her African roots, Yvonne Bulimo founded @ZOEZISPORT (that’s “exercise” in Swahilli). A fashion-forward lifestyle &amp; fitness brand built to make you feel good and look good while working out: https://t.co/xET0z1jAry https://t.co/WrxLyDKXWj"
Sprite,2021-04-15 15:18:16,@hugomanki Please contact our India office at indiahelpline@coca-cola.com for assistance with their promotions. Thanks for reaching out!
Sprite,2021-04-14 18:28:32,@villynneTTV 😂
Sprite,2021-04-14 18:27:45,@FanLethan Sup?
Sprite,2021-04-14 18:25:13,@jessch0621 Preciate it. 💚
Sprite,2021-04-14 18:24:38,@PortialoSo 💚
Sprite,2021-04-14 18:17:44,"@FollowYouNotMe Idk, what are you willing to do?"
Sprite,2021-04-14 18:14:20,@picklechad_ Wait and see... 👀
Sprite,2021-04-14 18:10:26,"@almostalice143 Idk, what are you willing to do?"
Sprite,2021-04-14 18:08:22,@OUTFRONTMEDIAUS It should be.
Sprite,2021-04-14 18:07:17,@TheAguilarboy Sprite for sure.
Sprite,2021-04-14 18:05:45,@crown_vanilla But really tho 💯
Sprite,2021-04-14 18:03:25,@Dean_D_Monic No.
Sprite,2021-04-13 18:07:52,@1_ftg Can't handle the spice? 🔥 🔥 🔥
Sprite,2021-04-13 18:05:48,@RandyLapanOFFIC Preciate it.
Sprite,2021-04-13 12:56:07,@peepeepisspants Your ideas for Sprite are refreshing. We'll pass along your idea to our team.
Sprite,2021-04-11 18:58:04,"@QueenBr23192113 That's not right. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#01550824 and we’ll fix this."
Sprite,2021-04-09 12:52:30,"@IssaBitch Love that you're such a fan of Sprite Tropic Berry, but right now McDonald's restaurants are making room for fans to enjoy Hi-C® Orange Lavaburst®."
Sprite,2021-04-08 15:00:18,"@ZAAF_COLLECTION is a collection of handcrafted leather goods made to showcase Africa’s rich heritage. Founder @abaischulze just opened a first-of-its-kind “design-and-shop” boutique in National Harbor, MD 👀 https://t.co/E145X44syZ https://t.co/yakJWDsfun"
Sprite,2021-04-07 23:21:59,"@kairielaine Love that you're such a fan of Sprite Tropic Berry, but right now McDonald's restaurants are making room for fans to enjoy Hi-C® Orange Lavaburst®."
Sprite,2021-04-07 21:12:37,@mcskinny42 We love that you want more of the lemon-lime! We'll pass along your idea to our team.
Sprite,2021-04-07 15:39:01,@Day_Dreamin You know how to #ThirstForYours. Respect.
Sprite,2021-04-07 15:25:07,"@tpduuc We appreciate your feedback, please call for faster service."
Sprite,2021-04-07 14:21:29,"@tpduuc Something's up. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#01538478 and we’ll fix this."
Sprite,2021-04-06 16:44:32,@CharliiiRose Sprite Tropical Mix isn't available everywhere. Check out https://t.co/6SG3WkvsPD for availability near you.
Sprite,2021-04-05 20:43:20,"@Allisondelacue1 That's not cool. Sprite should always be refreshing. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF# 01525545 and we’ll fix this."
Sprite,2021-04-05 19:39:59,"@leahfatindotoni Love that you're such a fan of Sprite Tropic Berry, but right now McDonald's restaurants are making room for fans to enjoy Hi-C® Orange Lavaburst®."
Sprite,2021-04-05 18:41:38,@Being_Nike 💚
Sprite,2021-04-05 18:09:53,@venusianmujaji Now that's cold. We'll pass along your idea to our team.
Sprite,2021-03-31 17:57:05,"@mcskinny42 Love that you're such a fan of Sprite Tropic Berry, but right now McDonald's restaurants are making room for fans to enjoy Hi-C® Orange Lavaburst®."
Sprite,2021-03-31 13:30:01,"@Hunter_Bets69 Hey, Landry! We’d be happy to assist you, just give us a call at (800)GET-COKE, Mon-Fri 9am-7pm EST and give the reference # 01492178."
Sprite,2021-03-31 13:10:38,"@JitterJuice23 In order to better assist you please send us a DM providing more detailed information, and we'll be happy to point you in the right direction! https://t.co/vtzbTQAKzJ"
Sprite,2021-03-30 17:51:07,"@gangadhar111111 Hi, for assistance please contact: indiahelpline@coca-cola.com"
Sprite,2021-03-30 16:42:50,"@91HALCYON You cut straight to the point. Unfortunately, we can’t offer coupons but check out your local retailer for other deals."
Sprite,2021-03-30 13:19:48,"@kamryn_haley That's not right. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#01489538 and we’ll fix this."
Sprite,2021-03-29 12:40:09,@IAmAPearlGirl Looking for Sprite Zero Sugar near you? Check out https://t.co/6SG3WkvsPD
Sprite,2021-03-27 21:28:20,"@ayebombshell Something's up. Call us at (800) GET-COKE, Mon-Fri, 9a-7p EST w/ REF#01483124, and we’ll fix this."
Sprite,2021-03-25 19:38:55,@coolpadenyt 💪
Sprite,2021-03-25 19:38:00,@SUNFLAVAA It is 🔥 🔥 🔥
Sprite,2021-03-25 19:31:49,@clean_papa Interesting...
Sprite,2021-03-25 19:30:44,@ThirstyLA We got you. Find it on the Buy Now page at https://t.co/KgPAeCUnJY 🔥
Sprite,2021-03-25 19:26:24,@jaredcoleman_ We see you. 💪
Sprite,2021-03-25 19:18:46,@iansokay Been saving lives since 1961. 🍋 💚
Sprite,2021-03-25 15:54:05,“Success has no face.” @LocalTrapStars is an ATL based movement that’s all about going beyond the hustle and turning your “trap” into a path to long-term success 😤https://t.co/e1osyDGGeq https://t.co/rMOvOeom9s
Sprite,2021-03-25 14:05:36,"@IanBlanks Thank you for bringing this to our attention. Please send us a direct message with more details, including your location, so we can work to resolve this."
Sprite,2021-03-24 12:29:15,"@TexanDoggo You cut straight to the point. Unfortunately, we can’t offer coupons but check out your local retailer for other deals."
Sprite,2021-03-23 20:41:37,@DJFrostbyt3 No lies told 🔥
Sprite,2021-03-17 19:30:52,"@RiazAliMallah19 You cut straight to the point. Unfortunately, we can’t offer coupons but check out your local retailer for other deals."
